GeneID	Base Mean	log2(FC)	StdeErr	Wald-Stats	P-Value	P-adj
gene-BTH_RS00700	151.042923055195	-2.09852422244944	0.209102509835255	-10.0358633863496	1.06027713192645e-23	1.17560552171494e-22
gene-BTH_RS00920	114.130727300491	-2.47698897184344	0.246832903592497	-10.0350842038984	1.06868183226814e-23	1.18196210648856e-22
gene-BTH_RS21420	136.119034867721	2.19556187553142	0.218868787949593	10.0314069269533	1.10924604305718e-23	1.2237667068541e-22
gene-BTH_RS16635	3709.22378478368	1.10795355033526	0.110499062662669	10.0268140166729	1.16205805989707e-23	1.27884200422504e-22
gene-BTH_RS08160	1975.51253837217	1.18472295820734	0.118308776714032	10.0138213842831	1.32532130960946e-23	1.45489366593356e-22
gene-BTH_RS01710	231.140095611909	-2.1169771474789	0.211596685590236	-10.0047746096482	1.4522200067265e-23	1.59025279944506e-22
MSTRG.931.1	508.059890649548	1.74627569222124	0.174654479661281	9.99845921849763	1.54786559797334e-23	1.69080429763804e-22
gene-BTH_RS29830	285.679927941592	-1.57973699133655	0.158102458822319	-9.99185593382775	1.65454468952903e-23	1.80288317893508e-22
gene-BTH_RS35065	108.879516110386	-2.68132725526972	0.268396351737526	-9.99017772749712	1.68279753819093e-23	1.82468046788153e-22
gene-BTH_RS09380	63.7736794237595	-3.48129196709621	0.348464596581882	-9.99037492257316	1.67945311709017e-23	1.82468046788153e-22
gene-BTH_RS26805	294.00708050299	-1.57520905156406	0.157986590686504	-9.97052373064863	2.05144202098513e-23	2.21896809311448e-22
MSTRG.69.1	215.776148468296	-1.77766619944017	0.17867769060312	-9.94901038534646	2.54703362971509e-23	2.74831140923404e-22
gene-BTH_RS20370	158.399248650168	-2.29206896439238	0.23049752571746	-9.94400680553057	2.67832314743882e-23	2.88294442926261e-22
gene-BTH_RS09525	115.873557373623	-2.37399637377131	0.238866988777169	-9.93857035634981	2.82857352022536e-23	3.03728379938762e-22
gene-BTH_RS16870	239.252166293402	-1.80460257914696	0.181629100510063	-9.93564673325563	2.91279593675261e-23	3.12014751191127e-22
gene-BTH_RS20530	14649.9376210093	1.07330211978792	0.108152113887112	9.92400500750473	3.27351219749353e-23	3.49807197142787e-22
gene-BTH_RS28065	138.208324589657	-2.24904345292071	0.226637962934458	-9.9235071821181	3.28988617579025e-23	3.50709793775808e-22
gene-BTH_RS23130	755.589104981429	1.20803704935765	0.121795972808512	9.91853032166292	3.45810388974539e-23	3.67756048274846e-22
gene-BTH_RS07535	218.826332712093	-1.93057914233165	0.19493261903257	-9.90382806075717	4.00639487746504e-23	4.24026098992951e-22
gene-BTH_RS12465	119.91541863828	-2.14824683446928	0.217098770240689	-9.89525105134222	4.36513803166806e-23	4.60891901004761e-22
gene-BTH_RS00685	233.49144164397	-1.70978787404141	0.17299216220626	-9.8836146807785	4.90316368516665e-23	5.16466574837553e-22
gene-BTH_RS12820	484.317119340552	-1.50853292188686	0.153367140781234	-9.83608949219875	7.87109855665513e-23	8.27119715312168e-22
gene-BTH_RS09450	1867.00250733411	1.13957435996803	0.115891753819621	9.83309271289231	8.10895056674908e-23	8.50094722921752e-22
gene-BTH_RS02335	145.706179544404	-2.12377244439873	0.216417717299959	-9.81330212191057	9.86852379260706e-23	1.03211227561451e-21
gene-BTH_RS25595	425.334157736643	1.34228264154709	0.136939632630481	9.80200264717458	1.10375258581449e-22	1.15165128293474e-21
gene-BTH_RS19270	1758.57794840469	1.37186260786528	0.140042830783949	9.79602168983376	1.17107432630462e-22	1.21901948695803e-21
gene-BTH_RS12740	144.096753784553	-2.01978831548574	0.206191122535409	-9.79570939160529	1.17469910612031e-22	1.2199222641963e-21
gene-BTH_RS06315	2784.78425994764	1.41148318835607	0.144125869090726	9.7934062584389	1.20177626761771e-22	1.24511901825311e-21
gene-BTH_RS10740	395.695299199027	1.35231859050128	0.138180725788138	9.78659348319453	1.28554124029819e-22	1.32879309511196e-21
gene-BTH_RS20200	901.325173081406	1.32293329817468	0.135352602829259	9.77397752626525	1.45620213080259e-22	1.50168723232417e-21
gene-BTH_RS00835	256.736068972403	-1.79566634599292	0.184174790612204	-9.7497944209631	1.84842204205217e-22	1.90172537535786e-21
gene-BTH_RS25760	372.29837071626	1.33452411515654	0.137133591487875	9.73156249083244	2.21169215297444e-22	2.27019166699743e-21
gene-BTH_RS10730	193.728276617336	1.82578986475062	0.187902472629963	9.71668887160496	2.55969891798443e-22	2.62132129934332e-21
gene-BTH_RS21005	3099.37586105279	1.01192066512974	0.104200463328115	9.71128757789991	2.69905732240702e-22	2.75765117651932e-21
gene-BTH_RS24370	5758.6026102425	2.93632508194677	0.302517688238847	9.70629221398934	2.834613656032e-22	2.88947714614875e-21
gene-BTH_RS02985	78.6388074516602	-2.84957947946498	0.293678478587992	-9.70305857332744	2.92593346087035e-22	2.97570796112424e-21
gene-BTH_RS12745	71.4552507222231	-3.3731059306667	0.347645544009985	-9.70271585178099	2.93578112260703e-22	2.97887515743428e-21
gene-BTH_RS26110	360.046045500307	-1.42514331301904	0.147210248924817	-9.68100606736208	3.63124816330022e-22	3.67611942206869e-21
gene-BTH_RS02410	161.282053625758	-2.00641086422375	0.207879626710692	-9.65179174107371	4.83042544706453e-22	4.87895026890719e-21
gene-BTH_RS34960	121.951387253045	-2.22914139119487	0.231057538435923	-9.64755967835715	5.03393608899992e-22	5.07292329333386e-21
MSTRG.3905.3	141.774042530546	-1.99067094856761	0.206585915907064	-9.63604386982093	5.6316658908988e-22	5.66238406848552e-21
gene-BTH_RS11040	136.001864097269	-1.9856023783926	0.206996883645901	-9.59242643376831	8.6037409647087e-22	8.63105442808873e-21
gene-BTH_RS16945	61.9434931687967	-3.26122187184708	0.340254658475508	-9.58465017483905	9.27714922449354e-22	9.28554483465146e-21
gene-BTH_RS05120	97.0563655172654	-2.50554035965997	0.262678556882231	-9.53842745825386	1.45014471666904e-21	1.4449189699423e-20
gene-BTH_RS17395	545.755715403401	1.16049369671816	0.121720986249132	9.53404776348863	1.51267385307865e-21	1.50383575865617e-20
gene-BTH_RS03265	303.668269675794	-1.59146084377511	0.167194577852961	-9.51861516211797	1.75502137903438e-21	1.73308361179646e-20
gene-BTH_RS27975	194.692284312954	-2.32347937898412	0.244181434464627	-9.51538098741373	1.81048249942355e-21	1.78386961635853e-20
