GeneID	Base Mean	log2(FC)	StdeErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS08435	1276.66140593956	-1.34608247975463	0.289910111562271	-4.64310290007079	3.43215305373111e-06	2.30095088557055e-05
gene-J2S48_RS18950	195.197827507178	-1.93012620356002	0.415714613330939	-4.64291160730377	3.43533346603881e-06	2.30095088557055e-05
gene-J2S48_RS10435	1646.23663910953	2.21996727619216	0.478897348233837	4.63558064035926	3.55936927246465e-06	2.37947911477933e-05
gene-J2S48_RS09095	435.234473127059	-1.61488246750651	0.348586646000385	-4.63265729205453	3.61001864481255e-06	2.40874196433874e-05
MSTRG.3531.1	5192.62918674251	2.43334130108753	0.525655331213553	4.62915746610958	3.67156504102223e-06	2.44515063473401e-05
gene-J2S48_RS24865	166.760732986119	2.79722750900368	0.604350574817386	4.62848489860194	3.68350718950559e-06	2.44844889655372e-05
gene-J2S48_RS00685	159.20504210505	2.98658318656442	0.645536327351015	4.62651451208019	3.71870822408299e-06	2.46337241206688e-05
gene-J2S48_RS07970	3905.27167758625	1.60788123964619	0.347541694589528	4.62644127216223	3.72002285464853e-06	2.46337241206688e-05
gene-J2S48_RS17975	1540.00658608329	-1.7006009080684	0.367995720886293	-4.62125185578955	3.81431376443202e-06	2.52104549373686e-05
gene-J2S48_RS19465	1717.5178201221	-1.26775455573182	0.274521739776164	-4.61804794318112	3.87366767813158e-06	2.55545346073351e-05
gene-J2S48_RS21945	727.929092873152	1.50348303643215	0.325707900801677	4.61604717825872	3.91118069817075e-06	2.57535074919025e-05
gene-J2S48_RS14445	916.829378803945	-1.50832417718635	0.327548721307918	-4.60488495013364	4.126939535096e-06	2.71046060128524e-05
gene-J2S48_RS15760	1478.98226731336	-1.53815797269317	0.33407364036969	-4.60424824595866	4.13958441817757e-06	2.71046060128524e-05
MSTRG.2697.1	131.032903601424	-2.27237126987625	0.493528238210138	-4.60433890899006	4.13778159486809e-06	2.71046060128524e-05
gene-J2S48_RS19395	101.341749590637	2.49099986158128	0.54114118391424	4.60323467447647	4.15979047834983e-06	2.71860933687677e-05
gene-J2S48_RS04405	44607.51557519	-1.61821682910594	0.351653485458798	-4.60173692575425	4.18982196692918e-06	2.73313712293351e-05
gene-J2S48_RS18370	8874.48537759826	2.20391834292625	0.479155251114538	4.59959133871502	4.23320554732167e-06	2.75630465283788e-05
gene-J2S48_RS02040	1062.35018688517	1.38384104866719	0.300931356181732	4.59852727288244	4.25488021452461e-06	2.7652774381224e-05
gene-J2S48_RS20720	338.587222929684	1.45898040162948	0.317759488265905	4.59146132690328	4.40153209877944e-06	2.85529017444896e-05
gene-J2S48_RS17180	333.794670905254	1.58753351577073	0.345866319557342	4.59002055419139	4.43202364052037e-06	2.86975578793768e-05
gene-J2S48_RS22355	173.227972853477	2.15134385946411	0.469166928029716	4.58545505007942	4.52998728972478e-06	2.92777591806382e-05
gene-J2S48_RS04775	1200.622777662	-1.71398269700343	0.374390557260891	-4.57806070095152	4.69306522443132e-06	3.02758885472982e-05
MSTRG.33.1	642.867029843571	-1.60559424989654	0.351059808334702	-4.57356328402527	4.79498760297904e-06	3.08765470096242e-05
gene-J2S48_RS15955	124.872300778951	2.13182526322794	0.466318847081995	4.57160433589144	4.84004191527045e-06	3.11094804205365e-05
gene-J2S48_RS10400	8106.60258561145	2.27767650091174	0.498552022354666	4.56858341513539	4.91031644482046e-06	3.15033672274837e-05
gene-J2S48_RS18925	673.857615500158	-1.41932137634278	0.311168754769549	-4.56125929929543	5.08477417711127e-06	3.2563005379197e-05
gene-J2S48_RS05705	629.839256029111	-1.60715364741313	0.352612216203017	-4.55785016389735	5.16798836189897e-06	3.30355168462265e-05
gene-J2S48_RS23975	205.60269078156	-2.39750845455522	0.527462921321147	-4.54535922364007	5.48416414656652e-06	3.49927632157058e-05
gene-J2S48_RS13285	259.968347664141	-1.85730150887336	0.408654978616359	-4.54491345036806	5.49578315473445e-06	3.50031425291541e-05
gene-J2S48_RS15460	359.8154531425	1.71833815676303	0.378306969112982	4.54217949194018	5.5675604775517e-06	3.53959425641808e-05
MSTRG.3198.1	63.9188907798172	2.49971055839463	0.550543098794119	4.54044481507418	5.61356707364665e-06	3.56237780054062e-05
gene-J2S48_RS05640	471.344108188718	-1.82270836293766	0.402125661064536	-4.53268353507323	5.82390351730159e-06	3.68917432569755e-05
gene-J2S48_RS05135	252.823763190031	-1.7008999900898	0.375421792997625	-4.53063733063722	5.88060135399896e-06	3.71836580199609e-05
gene-J2S48_RS04700	160.142384642758	1.88298681429239	0.41610226317773	4.52529818009692	6.03104114409576e-06	3.80661930230044e-05
gene-J2S48_RS11635	594.961651732866	-1.87537363673278	0.414569923454363	-4.52366061943523	6.07791556801845e-06	3.82930543790802e-05
rna-J2S48_RS08400	29.3063358176854	-4.43896682258871	0.982042963937123	-4.52013505070326	6.18001947875728e-06	3.8866442071969e-05
